rom,planner,debug-threshold,frameskip,seed,use-minimal-action-set,episodes,max-execution-length,fixed-action-sequence,features,frames-background-image,initial-noops,execute-single-action,caching,prefix-length-to-execute,simulator-budget,time-budget,alpha,discount,max-rep,nodes-threshold,novelty-subtables,random-actions,use-alpha-to-update-reward-for-death,max-depth,break-ties-using-rewards,score,frames,decisions,simulator-calls,max-simulator-calls,total-time,simulator-time,sum-expanded,sum-height,random-decisions
private_eye,rollout,0,15,10185,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,196,10530,702,1401951,2989,22427.2,5532.45,526387,43511,623
private_eye,bfs,0,15,20049,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,100,10620,708,39279,114,735.052,207.022,10714,2163,706
private_eye,bfs,0,15,26765,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,14191,10470,698,19783,58,375.876,99.2883,6795,2091,689
private_eye,bfs,0,15,15065,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,100,10590,706,21601,52,378.532,110.402,7485,2115,704
private_eye,bfs,0,15,7231,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,26,10365,691,24646,62,368.216,105.663,8207,2078,682
private_eye,rollout,0,15,30693,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,190,10680,712,33579,131,615.464,171.738,31305,28642,653
private_eye,rollout,0,15,25010,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,-1000,10470,698,40382,324,686.076,202.196,32859,37783,504
private_eye,bfs,0,15,28309,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,-1000,10785,719,39998,91,745.18,205.316,10407,2221,712
private_eye,bfs,0,15,31189,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,100,10500,700,22345,56,375.528,114.917,7927,2097,698
private_eye,rollout,0,15,4043,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,-339,10785,719,55613,174,1052.97,296.919,46620,38553,540
private_eye,rollout,0,15,29821,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,100,10530,702,29278,180,495.996,154.909,24700,30203,604
private_eye,rollout,0,15,15778,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,600,10440,696,1295827,2631,22245.2,5823.59,521264,50607,530
private_eye,bfs,0,15,29612,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,-700,10605,707,1277839,3167,22486.6,6451.27,143206,4390,705
private_eye,rollout,0,15,13750,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,192,10770,718,1485322,3525,22903.1,6469.88,418781,38793,648
bowling,bfs,0,15,27682,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,32,8805,587,41194,108,311.132,127.072,3366,2844,551
bowling,rollout,0,15,24938,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,47,8895,593,91510,219,635,292.421,25268,21791,194
bowling,bfs,0,15,10107,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,35,8760,584,41823,123,307.924,129.244,3552,2870,556
bowling,rollout,0,15,20877,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,54,8985,599,2631872,5470,18126.1,8472.4,195542,25054,122
bowling,rollout,0,15,23114,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,55,9090,606,38725,148,252.936,121.283,19972,29681,78
bowling,rollout,0,15,16195,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,53,9075,605,2805019,5913,18795.2,8551.47,208189,27754,78
bowling,rollout,0,15,28525,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,51,9120,608,46389,144,346.028,149.159,20412,20569,238
bowling,rollout,0,15,18600,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,38,8835,589,92327,210,623.288,290.569,23385,21726,181
bowling,rollout,0,15,16655,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,38,8685,579,86730,208,606.208,278.639,22391,19433,229
bowling,rollout,0,15,20065,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,45,8820,588,28843,138,216.612,95.936,15873,20539,179
bowling,bfs,0,15,12192,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,24,8745,583,87029,252,592.54,280.222,6060,4682,525
bowling,bfs,0,15,15331,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,42,9315,621,5767173,15072,15431.7,11833.2,72191,29889,118
bowling,bfs,0,15,31851,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,22,8430,562,40799,105,297.072,125.691,3307,2785,542
bowling,rollout,0,15,4074,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,47,8955,597,92089,212,643.556,300.301,25222,23706,126
bowling,bfs,0,15,470,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,37,8670,578,83698,247,573.068,262.319,5924,4538,513
bowling,rollout,0,15,18256,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,37,8955,597,50386,151,342.552,158.614,20016,21805,181
bowling,bfs,0,15,2862,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,42,9195,613,3144971,9182,14311.9,9892.27,56992,22775,223
bowling,bfs,0,15,3534,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,60,9405,627,3786020,9153,16468.6,11853.5,58610,25300,132
bowling,bfs,0,15,16834,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,30,8550,570,41256,116,300.164,127.308,3331,2806,540
bowling,bfs,0,15,17100,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,28,8655,577,41703,121,305.708,128.163,3393,2839,547
bowling,bfs,0,15,14783,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,62,9525,635,3756483,9091,16024.6,11725.6,56141,23475,131
bowling,bfs,0,15,16452,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,31,8430,562,82260,234,566.272,265.473,5411,4597,488
bowling,bfs,0,15,8305,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,33,8250,550,80434,218,555.88,259.5,5716,4446,500
bowling,bfs,0,15,21847,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,40,9315,621,5149496,14560,14381.9,10926.6,65118,24443,150
bowling,bfs,0,15,8940,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,33,8490,566,40465,110,296.776,125.857,3150,2746,532
bowling,bfs,0,15,19824,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,21,8565,571,40555,104,301.856,125.616,3334,2783,545
bowling,rollout,0,15,12285,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,37,9225,615,2455368,5365,17054.5,7610.9,180769,22276,175
bowling,rollout,0,15,19032,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,42,8880,592,2738033,6175,17699.2,8310.08,195707,26796,89
bowling,bfs,0,15,27,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,15,8565,571,40766,109,302.508,125.316,3441,2812,554
bowling,rollout,0,15,11380,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,51,8880,592,47372,138,338.188,157.049,18976,20278,179
bowling,rollout,0,15,16224,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,49,8925,595,47929,145,334.304,151.881,17571,18334,209
bowling,bfs,0,15,20417,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,33,8475,565,41348,127,297.388,126.853,3215,2784,538
bowling,rollout,0,15,22250,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,43,8760,584,27815,129,205.668,88.9235,15894,21210,204
bowling,rollout,0,15,19449,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,47,8790,586,85518,219,612.396,273.576,21861,17468,251
bowling,rollout,0,15,3691,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,43,9270,618,2811844,6261,19313.1,8726.67,213361,28141,90
bowling,bfs,0,15,7845,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,18,8490,566,84653,254,578.172,264.991,6105,4761,515
bowling,bfs,0,15,2947,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,27,8685,579,42051,127,306.608,129.287,3400,2881,542
bowling,rollout,0,15,896,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,50,8595,573,42829,125,322.652,143.249,17080,17753,239
bowling,rollout,0,15,2764,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,42,8955,597,29967,135,219.752,95.5808,17873,22852,169
bowling,rollout,0,15,9233,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,58,8775,585,27106,114,196.548,84.7322,14620,19077,185
time_pilot,rollout,0,15,14758,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,4100,6540,436,1589976,4825,14071.4,4855.59,420423,42871,0
time_pilot,bfs,0,15,27418,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,500,4890,326,757292,5022,6297.18,2604.63,66636,2005,191
time_pilot,bfs,0,15,29358,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,4100,8895,593,140410,597,449.984,333.732,4917,1042,567
time_pilot,bfs,0,15,29206,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,4300,7980,532,135570,534,459.852,318.788,4710,901,518
time_pilot,rollout,0,15,9967,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,800,5655,377,46339,249,326.48,162.304,21600,33586,0
time_pilot,rollout,0,15,15940,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,800,6375,425,56934,281,421.152,193.12,29565,35248,0
time_pilot,bfs,0,15,25784,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,800,4275,285,30327,174,282.584,105.848,7274,1065,259
time_pilot,rollout,0,15,10746,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,700,4320,288,1047958,4757,8751.85,3307.83,227937,22785,17
time_pilot,rollout,0,15,3125,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,21300,18000,1200,152705,290,1067.12,526.289,63532,104789,0
time_pilot,rollout,0,15,820,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,4800,7890,526,69596,293,502.808,241.85,35799,41086,5
time_pilot,bfs,0,15,30385,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,15800,6240,416,1122097,5402,10447.7,3973.92,116056,3131,209
time_pilot,rollout,0,15,28545,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,4000,4875,325,65398,335,479.956,223.552,37744,31230,2
time_pilot,bfs,0,15,7073,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,1100,5580,372,38304,150,364.592,131.424,9370,1345,349
time_pilot,rollout,0,15,21328,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,3900,4785,319,51002,277,349.1,172.05,25620,33373,0
time_pilot,bfs,0,15,31080,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,3800,5730,382,20876,100,200.748,61.092,6923,1237,360
time_pilot,bfs,0,15,30596,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,900,4095,273,14759,78,141.824,47.1642,4079,868,259
time_pilot,bfs,0,15,28558,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,4200,7125,475,43769,170,458.972,150.145,10870,1686,446
time_pilot,bfs,0,15,12980,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,4300,5700,380,1129528,6662,9247.1,3884.05,92328,3023,175
time_pilot,bfs,0,15,4306,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,1500,8655,577,85362,581,417.272,258.715,7701,1443,555
time_pilot,rollout,0,15,19505,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,4400,8730,582,2144143,6570,18064.4,6086.81,500940,51871,21
time_pilot,rollout,0,15,16173,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,3900,6270,418,46104,252,313.744,156.806,20347,31800,16
time_pilot,rollout,0,15,2280,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,4300,5100,340,59153,300,479.244,210.359,36922,27563,0
time_pilot,rollout,0,15,24413,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,800,5115,341,59494,326,471.496,208.701,36514,27136,0
time_pilot,bfs,0,15,22300,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,4300,7950,530,83814,531,378.972,235.468,5183,1243,504
time_pilot,bfs,0,15,14512,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,4000,4845,323,18200,92,168.716,57.2275,5236,1034,305
time_pilot,rollout,0,15,8823,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,900,6255,417,78781,272,583.712,272.628,45894,34403,0
time_pilot,rollout,0,15,2436,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,900,5565,371,46588,305,344.096,160.329,25945,26747,0
time_pilot,rollout,0,15,14456,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,24300,18000,1200,146212,305,1054.44,501.141,64406,101035,0
time_pilot,rollout,0,15,1280,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,3800,6150,410,53510,297,355.916,185.447,22512,37591,0
time_pilot,rollout,0,15,13984,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,27800,18000,1200,156922,291,1151.73,539.115,79857,93645,0
time_pilot,bfs,0,15,11873,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,3900,4425,295,28532,170,280.06,100.821,6734,1082,277
time_pilot,bfs,0,15,31961,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,800,6345,423,63238,451,223.92,118.913,7659,1222,403
time_pilot,bfs,0,15,24387,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,400,4905,327,16793,76,169.124,52.6076,4691,1040,319
time_pilot,bfs,0,15,27695,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,900,5340,356,20139,88,185.596,62.16,5940,1124,338
time_pilot,rollout,0,15,16987,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,27600,18000,1200,6619008,7708,38609.3,15173.6,1098212,100693,0
time_pilot,bfs,0,15,1367,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,1100,6855,457,22160,103,237.452,74.3082,7135,1433,435
time_pilot,rollout,0,15,669,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,900,5970,398,85803,321,639.616,305.673,48095,43239,0
time_pilot,bfs,0,15,4575,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,4000,5580,372,1135570,7224,9198.28,3919.99,96663,2851,160
time_pilot,bfs,0,15,4875,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,4100,5880,392,890493,5127,7258.12,3029.49,79898,2161,247
time_pilot,rollout,0,15,20354,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,3900,5865,391,1548572,5123,12040.8,4580.17,326925,30085,17
berzerk,rollout,0,15,13460,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,400,1290,86,6259,108,46.16,20.968,2875,1341,16
berzerk,bfs,0,15,22979,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,250,705,47,2672,101,21.18,8.94803,437,148,34
berzerk,rollout,0,15,3651,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,960,1785,119,15412,220,114.984,52.1201,6563,1697,22
berzerk,rollout,0,15,6664,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,720,1410,94,12344,226,93.204,42.3041,5018,1530,20
berzerk,bfs,0,15,12591,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,150,555,37,1805,79,14.94,6.19201,229,102,28
berzerk,rollout,0,15,5944,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,470,870,58,2081,79,18.06,7.04403,882,730,26
berzerk,bfs,0,15,8730,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,200,810,54,2839,87,23.664,9.708,525,149,44
berzerk,rollout,0,15,28504,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,660,1755,117,8217,100,63.284,27.8841,4630,2237,36
berzerk,rollout,0,15,22867,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,710,1215,81,9857,201,75.64,34.7558,4189,1200,19
berzerk,bfs,0,15,32539,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,900,2475,165,667702,6778,4107.51,2349.14,28328,2135,34
berzerk,rollout,0,15,3562,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,800,1680,112,418987,5655,3131.07,1530.35,38583,1763,17
berzerk,rollout,0,15,32672,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,910,4320,288,20675,115,159.852,69.9039,13509,4934,160
berzerk,bfs,0,15,21931,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,100,585,39,1809,82,16.308,6.45201,263,103,35
berzerk,bfs,0,15,128,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,1480,4230,282,1146236,6487,7336.82,3864.88,59977,2570,173
berzerk,rollout,0,15,24544,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,820,3360,224,8118,69,72.3,27.7639,5977,3787,150
berzerk,rollout,0,15,27592,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,540,1605,107,8280,106,60.7,28.18,4098,2054,11
berzerk,bfs,0,15,21874,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,450,1455,97,11059,169,85.332,40.5319,1897,331,73
berzerk,rollout,0,15,27859,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,830,1800,120,492424,7196,3416.26,1680.8,54653,2557,37
berzerk,bfs,0,15,5969,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,400,1305,87,5342,91,42.296,18.9601,1270,260,71
berzerk,rollout,0,15,25020,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,860,1965,131,530056,5960,3823.74,1890.8,48677,2421,7
berzerk,bfs,0,15,7315,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,300,675,45,2142,78,17.844,7.2,314,111,35
berzerk,rollout,0,15,827,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,960,2475,165,669892,6623,5049.46,2475.25,73587,3729,0
berzerk,rollout,0,15,18407,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,710,1605,107,7606,127,57.88,25.3321,3888,1417,23
berzerk,rollout,0,15,24467,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,720,1395,93,3654,69,30.456,12.6,1982,1398,13
berzerk,bfs,0,15,25274,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,150,810,54,2922,82,24.832,10.196,583,159,48
berzerk,rollout,0,15,31102,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,860,1560,104,416642,6742,2984.6,1453.63,38280,1727,7
berzerk,rollout,0,15,7949,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,810,1905,127,16762,235,121.968,54.8282,7460,1590,47
berzerk,rollout,0,15,26141,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,760,2850,190,6920,61,59.892,22.9678,4357,2655,115
berzerk,bfs,0,15,29040,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,1560,5475,365,1607240,6551,10118.9,5394.72,81836,3491,177
berzerk,rollout,0,15,28811,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,770,3150,210,28684,269,212.012,98.3525,15337,3515,116
berzerk,bfs,0,15,3250,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,300,975,65,3681,88,29.46,12.372,742,183,53
berzerk,bfs,0,15,5162,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,150,885,59,3599,91,27.96,11.5599,734,184,51
berzerk,bfs,0,15,4176,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,400,1260,84,4847,79,39.936,17.2959,1176,250,67
berzerk,bfs,0,15,21737,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,350,1080,72,7676,152,59.42,27.6882,1394,245,55
berzerk,bfs,0,15,29670,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,790,2670,178,663497,6922,4259.43,2263.01,33150,1783,90
berzerk,rollout,0,15,30124,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,510,1125,75,2965,73,24.628,10.564,1497,1209,17
berzerk,bfs,0,15,17063,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,200,750,50,4746,182,34.284,16.0521,762,157,38
berzerk,bfs,0,15,9989,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,1860,4830,322,1370610,6583,8376.31,4761.42,63195,3709,84
berzerk,bfs,0,15,20751,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,150,615,41,3412,163,26.732,12.276,391,135,31
berzerk,bfs,0,15,5506,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,300,1380,92,9721,192,77.032,35.6921,2032,285,75
star_gunner,bfs,0,15,19661,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,1200,1515,101,8111,132,52.192,18.9041,3139,400,88
star_gunner,bfs,0,15,28618,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,1200,1230,82,6551,135,42.42,16.204,2812,309,70
star_gunner,rollout,0,15,20659,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,16100,18000,1200,8832948,9848,38548.1,16794.3,7786268,219326,5
star_gunner,bfs,0,15,21252,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,1100,1305,87,12421,207,79.552,33.068,4371,387,70
star_gunner,rollout,0,15,11571,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,16400,18000,1200,197772,475,1070.09,543.098,115337,109012,2
star_gunner,bfs,0,15,27825,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,1400,885,59,190633,6954,1094.32,539.288,46464,368,10
star_gunner,rollout,0,15,50,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,12800,18000,1200,210666,438,1113.34,589.288,116590,116521,0
star_gunner,rollout,0,15,20214,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,18500,18000,1200,9058970,9602,38658.8,16735.5,8049664,226207,0
star_gunner,rollout,0,15,14661,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,10300,18000,1200,9521990,9678,38657.7,17011.1,8374259,223264,0
star_gunner,rollout,0,15,73,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,14000,18000,1200,136470,324,722.904,374.634,68735,89648,7
star_gunner,bfs,0,15,10678,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,400,1635,109,8614,115,56.044,20.5321,3398,416,105
star_gunner,rollout,0,15,10119,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,15800,18000,1200,278771,449,1609.19,753.876,202980,104354,0
star_gunner,rollout,0,15,9346,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,16300,18000,1200,276042,487,1690.47,795.964,197359,114732,1
